Path,isLeak,Mic,Bandwidth,Rolloff,Flatness,Centroid 0-4kHz,Centroid 4-8kHz,Centroid 8-12kHz,Centroid 12-16kHz,Centroid 16-20kHz,Centroid 20-24kHz,RMS 0-4kHz,RMS 4-8kHz,RMS 8-12kHz,RMS 12-16kHz,RMS 16-20kHz,RMS 20-24kHz,PSD >20kHz,MAX_AMP >20kHz,RMS 4-20kHz
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_7.0n_2m_.wav,1,2,0.2284124264344249,0.1230094915527984,0.0625372445770449,0.6305297692367268,0.1531182854433108,0.3505522293493615,0.2890450075495155,0.327737680237178,0.700583274355966,0.3304176406285412,0.2242582391742466,0.1646628127738742,0.0481274024026855,0.0259178921164352,0.0190050754198334,0.0003761799167685,0.0720669941764406,0.2222931152194208
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_7.0n_3l_.wav,1,3,0.5978925911238405,0.380093974036931,0.1606007710147927,0.5577858363780156,0.1688779944680847,0.3603303337348366,0.4346914571336676,0.5592790594425872,0.948605830046741,0.0381080639510124,0.0226608433853097,0.0178764759358815,0.0081856799326918,0.0047368345482335,0.0077721925976373,6.10903883093018e-05,0.0073926741106751,0.0226657670848274
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_7.0n_3m_.wav,1,3,0.5763821112740593,0.3884092901889525,0.119878926222286,0.5601420423523263,0.1937448605535785,0.3042168954758751,0.3787780609391325,0.7559814888103177,0.7834011193728754,0.1909840121077319,0.1087524400573051,0.0883723589436242,0.0297029682092689,0.0310732427732696,0.0328152323954173,0.0010769528162908,0.0321399628958173,0.1100488528535251
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_7.0n_4l_.wav,1,4,0.1998249581144809,0.1193059211328166,0.0444101387338949,0.6450298885539528,0.1645931939431395,0.2971168430409331,0.2748717077254976,0.3195809685923663,0.7155286812868495,0.0345157003177621,0.0299926453386185,0.0205394189902749,0.0056038221966258,0.0026775272779318,0.0018440823715129,3.682503281038013e-06,0.0034437314752678,0.0295795666524808
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_7.0n_4m_.wav,1,4,0.2078098732921691,0.1312093172027084,0.0548578903261184,0.6380166656766817,0.13823890391911,0.3497056679966987,0.2872555042977557,0.236561468692063,0.709945100632795,0.3293809651869285,0.2364761552014202,0.1806363506119662,0.0484041848376774,0.0238732815685251,0.0149690007231484,0.0002436178676917,0.0666362541995231,0.2355612747360132
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_7.5n_1l_.wav,1,1,0.9302531325380587,0.8329435985089617,0.3522477919983033,0.6194089348741968,0.084959298571911,0.3559897525151058,0.8486405434867217,0.7455609480526382,0.7866702085011844,0.0566200328097084,0.0385066223748452,0.0429543308055754,0.0311708014516296,0.0345878675612761,0.0384380053254109,0.0014517335947138,0.0363834094107468,0.0429848083414872
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_7.5n_1m_.wav,1,1,0.7091484117265059,0.5589034925961262,0.2341812851811077,0.6438922835700361,0.0244288779356488,0.3050658723748728,0.7171342542508492,0.6352699279558676,0.7155670266107881,0.5660316117663303,0.4139291903963444,0.3507568793645274,0.211116027216944,0.1669369210033738,0.157459199862002,0.0243431325651715,0.1449618214503317,0.4203631789329427
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_7.5n_2l_.wav,1,2,0.3499966034452251,0.1932945916492588,0.0702006849494073,0.6416086020924022,0.1073502953447806,0.3509005109075839,0.3007358986009868,0.5113867243294368,0.7082912204160662,0.0389253238484397,0.0250409765717754,0.0211916093198027,0.0062147715523867,0.0039570483219736,0.0032083465632081,1.0496936275739536e-05,0.004243177358458,0.0253420383450747
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_7.5n_2m_.wav,1,2,0.3098682559472777,0.1602954097560505,0.0529212723293766,0.6554768479948393,0.0816884411208805,0.2749255805504515,0.3551376040019775,0.4736816054237474,0.7068846812955352,0.3354931268111373,0.2325228046056544,0.1735214488061993,0.0520082821064764,0.0320065334372625,0.0254699822592981,0.0006524638641923,0.0711831092532538,0.2310815806565117
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_7.5n_3l_.wav,1,3,0.7349889524960806,0.5494916432612427,0.1803711026113872,0.57871837511256,0.094980333421631,0.400489572035704,0.5292469956015663,0.5441767252947598,0.9625779172476884,0.0404415117730805,0.0231117414821652,0.0200994672616013,0.0108730347293081,0.0063305204018509,0.0107712670529653,0.0001166019159844,0.0100526579386288,0.0235345933424806
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_7.5n_3m_.wav,1,3,0.7401293105845194,0.6297441846635332,0.129762936415164,0.5833078447571973,0.127883389694285,0.2568111822404108,0.4981143486737773,0.8817978315785323,0.7640293768313622,0.207432427643141,0.1129762905890938,0.0995340432890349,0.0357477216951426,0.0424818724430365,0.045638574569385,0.0020818071409333,0.0479692154990789,0.116094320531195
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_7.5n_4l_.wav,1,4,0.2662583124274301,0.1443624184349576,0.044955189050904,0.6584571960085635,0.0934346412644253,0.23860627591078,0.3067135568304936,0.4447147814084366,0.735668536953192,0.0360748054313336,0.0306378803930064,0.0211238609369522,0.0058727996261241,0.0032675482263733,0.0024585874923466,6.314931190329429e-06,0.0046801248049491,0.0302276568450875
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_7.5n_4m_.wav,1,4,0.2590306897327558,0.146589469740787,0.0515157262089937,0.6645428610648829,0.0912069839247057,0.2722621066958908,0.3155662338300717,0.3727097623138662,0.7292826765513882,0.342985470576516,0.2421775574788202,0.190329911140208,0.0521911542949512,0.0292665071938377,0.0201436053411094,0.0004191419555595,0.0619878261945202,0.2421937727657792
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_8.0n_1l_.wav,1,1,0.9178261404725332,0.862268133149805,0.3074786942036771,0.5896533326261516,0.2141933402111323,0.3601396531179867,0.847087737501107,0.7643593708737807,0.7855688451343331,0.0563093253396899,0.0407490381124111,0.0444114593284012,0.03442617674586,0.0367266250149912,0.0416350589315348,0.0017874732472214,0.0409467377295326,0.0455295564244264
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_8.0n_1m_.wav,1,1,0.7315898315232879,0.6179873326623698,0.4365518257790547,0.6302537682857217,0.1009892607041183,0.3159218855796938,0.7212517756481117,0.6715216662423426,0.7155259716472011,0.5763831813377275,0.4443533251589434,0.3719831030364465,0.2336050180645268,0.1747624732537692,0.1669804248893797,0.029099475979028,0.1664034454707902,0.4513270757591451
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_8.0n_2l_.wav,1,2,0.3790479148206037,0.1999827305171083,0.0662034464462133,0.6053839033379412,0.2050525192460099,0.3665449597319885,0.3174030921584222,0.4937981583157689,0.7291951453503264,0.0389178628430585,0.0260239826231486,0.02219938704372,0.0066770885318803,0.0042217223504937,0.0035206154604474,1.2821169971153371e-05,0.0038050776600608,0.0264555565709481
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_8.0n_2m_.wav,1,2,0.3387036718279721,0.1731855105337102,0.0978391306288319,0.6192558929742272,0.1818300443549173,0.2775493883525922,0.3866256492298929,0.4439580925065043,0.7291697625802479,0.3359684807289544,0.2396220077839101,0.1841007160016659,0.0568462637229288,0.0341282945045935,0.0280872805003648,0.000795649768225,0.0876904316573003,0.239540676688002
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_8.0n_3l_.wav,1,3,0.7762817901276404,0.6641992133469755,0.1864930965556758,0.5379179945978922,0.2041325208806987,0.3731681140433499,0.5462103578830422,0.5792235243572931,0.9750944418994254,0.0388684298467118,0.0235834055500901,0.0212660483174373,0.0124033743268415,0.0073738865048632,0.0127649018155189,0.000159051296275,0.0122150931500711,0.0242430564284832
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_8.0n_3m_.wav,1,3,0.773873043202657,0.6935640517435963,0.2076681648184397,0.5478510492578529,0.2481250210416085,0.2504021853778367,0.524838667136269,0.8770782366847388,0.7839323647636588,0.1960898984904569,0.1214099199131024,0.1018944917013631,0.0407898068793638,0.0485203456359713,0.0537254299093416,0.0028196604674936,0.0560606071601365,0.1243697245434971
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_8.0n_4l_.wav,1,4,0.293441363108744,0.1616916113383231,0.0690226464584504,0.620351713273811,0.2059421339676468,0.2368207885549836,0.3232015188899517,0.414244676807273,0.7609343292439822,0.0360141276148912,0.0327591955943884,0.0226370354047075,0.0064027373984909,0.0035502595903549,0.0027576044745232,7.819814989960978e-06,0.0039390831587026,0.0324769232985405
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_8.0n_4m_.wav,1,4,0.2880818901417861,0.1590714853910877,0.1056957400614798,0.6138633468122205,0.1823985865553734,0.2744345332291756,0.345885329030688,0.346058076418126,0.7470638055836172,0.3259933445463824,0.254873580659673,0.203171955983038,0.0560920829907074,0.0312776313583913,0.0222479262291424,0.0005006881421358,0.0854736624852076,0.2567415793536508
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_8.5n_1l_.wav,1,1,0.9272284924058652,0.8657354167819414,0.4775589534768875,0.6076735617922079,0.1702260827822758,0.3616227288880476,0.8870356292206172,0.753219808230508,0.7823304702098476,0.0510796920735622,0.0377270855932993,0.046890600913345,0.0423230324056355,0.0427196897931743,0.0477560245135583,0.0022994621485874,0.049430841508628,0.0447063109623119
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_8.5n_1m_.wav,1,1,0.740609738304342,0.622872531527169,0.2826527771613187,0.6404036312736681,0.0857638633881201,0.3047687668639314,0.765518754435907,0.6543092580506281,0.7094144979464722,0.5355310385335088,0.3960883354220277,0.3851628806789588,0.2834250484498153,0.2018660530352568,0.1926510119758325,0.0372896896028235,0.1828202007272397,0.4159580451589738
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_8.5n_2l_.wav,1,2,0.405269481965662,0.205351721346971,0.0537399996810161,0.6246219936285168,0.1732451419591207,0.309367715114447,0.3553637254814795,0.6269217352364702,0.7323492513090861,0.0361297632501866,0.0242349309968625,0.0220723688983784,0.0070220207962295,0.0049304747635763,0.0041310227691894,1.747601271978395e-05,0.0043089278513794,0.0248425012393608
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_8.5n_2m_.wav,1,2,0.3626093899491645,0.1769485166413801,0.0754438366674081,0.634857485722657,0.1504479538730793,0.2691331640990335,0.3865783007228965,0.5724936060396425,0.73220818015649,0.3129041116052007,0.2217672833787982,0.1842329316362235,0.0606408976583515,0.0396034343491603,0.0326835803597512,0.0010770438516711,0.0709269445168583,0.2238726324610691
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_8.5n_3l_.wav,1,3,0.8213076422731053,0.7162787089682405,0.2270970745878804,0.5645091397121371,0.1519369488870458,0.4174789585769513,0.5572357999551629,0.6273002397491886,0.9844312171157602,0.03852122995903,0.0222399884344666,0.0223124007964402,0.0144273175648222,0.0089139077885625,0.0152635793788744,0.0002345550175898,0.0137292754425407,0.0233745235634151
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_8.5n_3m_.wav,1,3,0.8299293874228004,0.7375745510474462,0.1515426427533295,0.5696322277997639,0.1905168706895543,0.2294559426984732,0.5799169169244875,0.9298649411319224,0.7760960939613948,0.1938300211930145,0.1125212049771786,0.1044870638005357,0.0465560867161359,0.0579930119697198,0.0652082092046043,0.0042700591695457,0.0590280710632883,0.1174566236377237
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_8.5n_4l_.wav,1,4,0.3190555764363468,0.1698254065350252,0.0331081313324215,0.6473662713305437,0.149097163511706,0.2282032803412903,0.3451259731713494,0.5393198934204682,0.769213180899614,0.0343298337268235,0.0288491424198641,0.022675997340876,0.0066609673011861,0.0041891613357913,0.0032272759146277,1.078544665213674e-05,0.003403065764781,0.0289371732816371
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_8.5n_4m_.wav,1,4,0.3076620635248072,0.1577549631381473,0.0570338109126568,0.6526911273364249,0.135393899492082,0.233148942290228,0.3546893214323254,0.4918338839153416,0.7593726978117996,0.309804346391401,0.2305656837204228,0.1994681442975916,0.0575885965876213,0.035995868269235,0.0260844748749028,0.0006889807224686,0.0592903407719711,0.2340834514075258
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_9.0n_1l_.wav,1,1,0.9348044670472638,0.8627702298389022,0.4619709035173736,0.6198788748092653,0.1391844769101802,0.3881022840750723,0.87087656101924,0.7586883589593506,0.7843469341364719,0.0497851249998956,0.0422055883876388,0.0477047171656202,0.0411575099506093,0.0446429775783044,0.0502553143693746,0.0025494024893904,0.0490446750401364,0.0482580999082264
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_9.0n_1m_.wav,1,1,0.7568488980187177,0.6460534584536769,0.3799924625227514,0.6321863318844247,0.097288646595031,0.3151668772993771,0.7548818497658012,0.660140404662962,0.7144477998655095,0.5201680623122545,0.4287054056712874,0.393160324873239,0.275649557528573,0.212479410347017,0.2035419087951209,0.0419563385310735,0.1989033139032454,0.4448186995162451
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_9.0n_2l_.wav,1,2,0.4022151429995377,0.2152475339927685,0.1043461663172993,0.6334739118996829,0.1619406457308577,0.3688174936096157,0.3560344955108631,0.5441073134771574,0.7180860273637135,0.0356228371854327,0.0260429070182656,0.0216181530133541,0.0070539825611967,0.0050915307494742,0.0043344088691206,1.9312245146613432e-05,0.0041985183665526,0.0262791265467274
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_9.0n_2m_.wav,1,2,0.365311281531482,0.1941105179106519,0.1185009752953944,0.6430724365595784,0.1427065434192448,0.2645672681548923,0.4251162727165608,0.4942769671346879,0.7185948137078613,0.3091029847326278,0.2424566782031381,0.1846245982299189,0.0604261192527878,0.0410494649420122,0.0340944151823406,0.0011878705591731,0.0781175636222475,0.2416983671837127
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_9.0n_3l_.wav,1,3,0.8107535958204393,0.6973809198686451,0.2203393046440573,0.5679766216898569,0.1479711429340447,0.4144953728601319,0.5550068141534278,0.6165938451627433,0.9818961589000438,0.0374620708478687,0.0238421763276951,0.0226289122432933,0.0147068025319353,0.0091952998663479,0.0156580507979175,0.0002487682526324,0.0138098128318374,0.0247692603845532
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_9.0n_3m_.wav,1,3,0.816327754162087,0.7240077813474839,0.2916106533729166,0.579057561221921,0.1873875877655235,0.2402488008443078,0.555806109484417,0.9070697865613292,0.7817449295575641,0.1882810739535244,0.1215202436705301,0.1062697639089157,0.0462502637083323,0.0595353210022522,0.0670267004893687,0.004534868499773,0.0610527743227723,0.1253929657108055
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_9.0n_4l_.wav,1,4,0.3214645268437939,0.1836938881835379,0.0628816282474167,0.6475749803901188,0.163068783614582,0.2587907768989773,0.3607565625995682,0.4663609167224079,0.756448931800119,0.0342136139186796,0.0319530415379286,0.0228680587599848,0.0066314528782853,0.0043327957111329,0.0034055568657793,1.2083344436322143e-05,0.0045106261393247,0.0316909664658352
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\1\1_niO_9.0n_4m_.wav,1,4,0.3123566967307423,0.1800957304043998,0.0527503456564628,0.6569239699233084,0.1461395015312285,0.2777698526028164,0.3666044282317708,0.4209330840533701,0.7473920758839419,0.3097038848375538,0.2524621775902425,0.2023574123983669,0.0589530031918537,0.0373065876364605,0.0275027138704611,0.0007743662638261,0.1127403661383071,0.2535879768081537
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_iO_0.0n_1l_.wav,0,1,0.0676760304914006,0.0909664460665499,0.0224771748344361,0.6399011194816913,0.1059797305373187,0.3166270926651776,0.1065352396953763,0.2674109441887777,0.4728449371155832,0.0541122202185566,0.0402669460653391,0.0300805389674039,0.007353648529617,0.002682568945097,0.0009746686464123,1.3773139368614972e-06,0.0050734233015461,0.0401327705509777
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_iO_0.0n_1m_.wav,0,1,0.1540064636674498,0.0846864940762716,0.0387698258397062,0.6478754352335329,0.0617910105520153,0.2673473686533592,0.2199421214268576,0.3513501884319196,0.7599290708765477,0.5550583503325099,0.4041028372925264,0.2963461891185552,0.0759937282115974,0.0315881014748674,0.0201085468992844,0.0007197192707794,0.1555971923711575,0.4003309699870681
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_iO_0.0n_2l_.wav,0,2,0.0948930596036159,0.1057901756810294,0.0139506138235255,0.6307189482583232,0.1375725727849076,0.4219118913205996,0.0832541946041415,0.3072523420903366,0.5346436952509886,0.0356296709789198,0.0260850297353785,0.0205764863757595,0.0054603585982429,0.0018438972591667,0.0007678381944962,8.191922383279641e-07,0.003545516963402,0.0262617030696555
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_iO_0.0n_2m_.wav,0,2,0.0609865095589691,0.0866171727165577,0.0179005574590271,0.6461014209576775,0.1151011276938751,0.3174630053011462,0.1322376670886034,0.2787576700695713,0.5529952071274927,0.3076732212614659,0.235012368332721,0.184483324340361,0.043734321237086,0.0158747232191688,0.0056218604696315,4.72821504993372e-05,0.0716493387268717,0.2350303923844466
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_iO_0.0n_3l_.wav,0,3,0.0777320079370931,0.0968004532621971,0.0252212845831012,0.5732993580883781,0.1259210244482679,0.3228012423991571,0.1735298762414436,0.3082536054460333,0.4342525136552138,0.0385470667636757,0.0237722122384726,0.0173099950322287,0.0041804937758132,0.0017078954991217,0.0005622338745044,5.244319563956399e-07,0.0033014268944866,0.0235841457017517
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_iO_0.0n_3m_.wav,0,3,0.0811651649327935,0.0994656292112878,0.0228043894909152,0.5785225045521412,0.169510691667863,0.2766005060111461,0.1593923880204801,0.285652147080193,0.5264627681011621,0.19438539481058,0.1161153164328601,0.0904746722810267,0.0234579962523415,0.0078281760710983,0.0034864421974528,1.4959407687914373e-05,0.0140425695886732,0.1167877202142159
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_iO_0.0n_4l_.wav,0,4,0.077243133578721,0.1025951123877298,0.0233880783073859,0.6674781329084016,0.1609163646323989,0.342141109593591,0.120208218535842,0.3251838732264858,0.4703577502105261,0.0364890412515491,0.0319847890708792,0.0222866997353009,0.0058406726498803,0.0018635153623235,0.0007014920074081,7.546766402963106e-07,0.0035555229107456,0.031722444250535
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_iO_0.0n_4m_.wav,0,4,0.0825323938311433,0.1010946393140292,0.0247595710515767,0.6662073254550022,0.1025250246421265,0.3442894024904825,0.1295731223239957,0.251713482918154,0.5115194646514577,0.3064812094245346,0.2694239866728286,0.2056705012828844,0.0493216116110062,0.0173815686653357,0.0059375592004052,5.945657205964381e-05,0.1040526922177741,0.2698321709767911
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_iO_1.0n_1l_.wav,0,1,0.0766429793872721,0.0918598369085782,0.0398147129776661,0.6237863873328603,0.1271756870947432,0.2690699107896478,0.1994806809341168,0.1704639523846675,0.3897071320434535,0.0528702053995574,0.039779344639367,0.0289412216996074,0.0071243199312943,0.0026252545370959,0.0009347689057835,1.3335460725324844e-06,0.0051283627297152,0.0394514164586966
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_iO_1.0n_1m_.wav,0,1,0.194891427487664,0.0949935809243521,0.0518048631561624,0.6370086540561404,0.1003128607119557,0.2217722039193314,0.3224333773335239,0.3401265986049479,0.7817882689138687,0.5420487475783944,0.4070711173744548,0.2843409477362782,0.0725625158552597,0.0294450846438431,0.0186614489004651,0.0009216040761869,0.1364679459820229,0.4004973228384317
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_iO_1.0n_2l_.wav,0,2,0.1013684428870997,0.1119179000304976,0.039273772953647,0.6317866184928049,0.1764755799548542,0.3739882014284454,0.1653930965999791,0.1752819384768278,0.4542592854753983,0.0363402329927266,0.0257282736510497,0.0196595975839951,0.0052551283871432,0.0017871228856589,0.0007475959918592,8.058771021225324e-07,0.0038542151396894,0.0257171867257862
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_iO_1.0n_2m_.wav,0,2,0.0784176761744488,0.0946967552128832,0.0381510712827435,0.6387849128658575,0.1957921850347661,0.2785185665355072,0.2163076625688763,0.1488105649728583,0.5226280141305386,0.31484632442083,0.2330962805892036,0.18261951057935,0.0424960409963343,0.0155391772344971,0.0053999730212072,4.747733776692715e-05,0.059352200110658,0.2326835228543254
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_iO_1.0n_3l_.wav,0,3,0.0879843737852217,0.0995694250781478,0.0399051689031222,0.5639489200054445,0.1767335303091264,0.2847460716613258,0.2413449751674424,0.1547509454237523,0.353700153078662,0.0388408954722228,0.0227243498375643,0.0174422685559592,0.0041839068546194,0.0016269159364369,0.0005459973063046,5.267768420888597e-07,0.0029830553285507,0.0226422799889811
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_iO_1.0n_3m_.wav,0,3,0.086941208652253,0.0968060565076581,0.0231900954860452,0.5744757872701132,0.1917920953980255,0.2249178403638685,0.2396944805631142,0.1746137416925446,0.4532481841857386,0.1972385904658976,0.1174020687783684,0.0888708452446102,0.0229533757272237,0.0075211894360233,0.0033289617403708,1.4407931289497448e-05,0.0161154669052255,0.1175276935547473
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_iO_1.0n_4l_.wav,0,4,0.0839909922412142,0.105910462843511,0.0329657990228371,0.6518953437686248,0.2019652715514975,0.2823276975080255,0.2066673363321741,0.1636634196248013,0.3872335739142415,0.0354040292497714,0.0307974732117558,0.0204195055576355,0.0056537624102094,0.0018190049365019,0.0006864038540728,7.567639766092125e-07,0.0037807016887168,0.030223020118638
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_iO_1.0n_4m_.wav,0,4,0.1048854101271398,0.1066275727482104,0.0340589873895509,0.6500243992702773,0.1419296515928601,0.3035544239906937,0.2310789470133967,0.1632362181580225,0.5003168831706768,0.2989265604237487,0.2561230609414894,0.1951038981719797,0.0484839112561403,0.0165622981345468,0.0056965345752946,6.206451447313832e-05,0.0905886942129576,0.2549924708278793
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_iO_2.0n_1l_.wav,0,1,0.2153552921888119,0.142217001943592,0.067929853863012,0.6232181261774624,0.0979109697293246,0.3725932670503027,0.2223352834629054,0.4373274441892924,0.6155141797806329,0.0527875741742063,0.0429898074072339,0.0312819712503854,0.0074884444742264,0.0031142404418762,0.0012580366898397,9.705310216258368e-06,0.0287649934432562,0.0427615985839802
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_iO_2.0n_1m_.wav,0,1,0.2233224893032554,0.1213513137250277,0.0678440135074089,0.6381061199724612,0.071549471130417,0.338136171267842,0.2711207384630557,0.3986098797689126,0.7722113212740318,0.5386951139757938,0.4337937519860137,0.3158256929632606,0.0774624818821958,0.0340156926099995,0.0212076623270213,0.0011719545024552,0.1769503598531805,0.4293634492110825
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_iO_2.0n_2l_.wav,0,2,0.2338932087144213,0.1669666316240446,0.0722232105409198,0.6264304949344217,0.1465468338175723,0.4723159278377814,0.1934412612652262,0.4594141569936557,0.6417690162273125,0.0361613603213519,0.0281574892616194,0.0213199009049946,0.0055679762213696,0.0021771433316136,0.0010151816834512,6.427879604674017e-06,0.0271029518075386,0.0281876732052545
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_iO_2.0n_2m_.wav,0,2,0.2132178572915359,0.1450144895100603,0.0846766107892803,0.6336376187136334,0.1581782096852566,0.3802145662750038,0.2235259210323012,0.4496606804992124,0.6464142928923651,0.312192077709552,0.2497678455809489,0.195073572803273,0.0468837091996505,0.0187562047528608,0.0076958981450219,0.0004268949168484,0.1951578176899249,0.2498265301912447
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_iO_2.0n_3l_.wav,0,3,0.2163841977894951,0.1391072244893097,0.0615903543441817,0.5561960547318273,0.1418927044443166,0.3606753772740236,0.2558818249043702,0.3800295253277939,0.7391962627079779,0.0392723433566754,0.0246140940380434,0.0190920038913162,0.0044375915111478,0.001900968143256,0.0007435217076946,3.991949582757514e-06,0.019231871429398,0.0246104192192082
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/tubeleak\hydr_low\2\2_iO_2.0n_3m_.wav,0,3,0.2085733872726157,0.1611564651398412,0.0422191304631453,0.567921218452604,0.1649956937369494,0.3402734293431992,0.2246185902174061,0.4195660587306432,0.7072243255877196,0.1973999119650849,0.1264147038291077,0.0985510254625562,0.0239290162087257,0.0091229856766142,0.0041856873043684,8.261203027580445e-05,0.0783054965539884,0.1273078572982122
