Path,isLeak,Mic,Bandwidth,Rolloff,Flatness,Centroid 0-4kHz,Centroid 4-8kHz,Centroid 8-12kHz,Centroid 12-16kHz,Centroid 16-20kHz,Centroid 20-24kHz,RMS 0-4kHz,RMS 4-8kHz,RMS 8-12kHz,RMS 12-16kHz,RMS 16-20kHz,RMS 20-24kHz,PSD >20kHz,MAX_AMP >20kHz,RMS 4-20kHz
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_iO_4.0n_1l_.wav,0,1,0.0316643063023828,0.0833351614718976,0.0135989202983195,0.395275892808935,0.0247539770151803,0.4509672567873568,0.2065531330679387,0.3825443461420413,0.0957063315105634,0.137873925215263,0.0842498023419157,0.0635012916039965,0.0165295182310838,0.0097846446586247,0.0009271425619434,2.661622818532997e-06,0.00763621223849,0.0811364212428964
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_iO_4.0n_1m_.wav,0,1,0.3503225553344476,0.2456086096390989,0.0743308461809155,0.4601286177176495,0.063661908814241,0.4158317512478211,0.4367054615511887,0.6090924158041525,0.5868934719599443,1.0,0.946560586338044,0.9052188716151848,0.3845977920900552,0.3905826581444456,0.1110107728036808,0.0145372585989878,0.3935885538095703,0.9250791231794376
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_iO_4.0n_2l_.wav,0,2,0.0596750321467476,0.110024873341503,0.0152556692223989,0.3981163579124835,0.0703940302522997,0.4552295867547568,0.2139182516514443,0.3751682227816266,0.1427555979611164,0.0838797949058554,0.0575286691192405,0.0506389979560033,0.013813200009511,0.0089880146874603,0.000683203815161,1.3196003569509085e-06,0.0055881202080096,0.056847288965657
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_iO_4.0n_2m_.wav,0,2,0.2591988051995447,0.1905117609621916,0.0549518671991656,0.421885629824352,0.0658307315270187,0.4756224782572507,0.2968121996075544,0.5547886622364278,0.593918788750029,0.7096106452597702,0.5216072190288837,0.4892766396073832,0.1765151356148837,0.1411871461197645,0.0350011123676212,0.0017981710321721,0.18312167800958,0.516328666509366
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_iO_4.0n_3l_.wav,0,3,0.0410686923999412,0.095882379793389,0.007215393831454,0.3519135046514742,0.0672263381412575,0.4714666466084789,0.1599012912958466,0.3825128093600155,0.0586575105627519,0.1042050704185814,0.0555393275523526,0.0446023145976328,0.0121927257374112,0.007295874285265,0.0006794523826286,1.5795776221424964e-06,0.0073476924592428,0.0539398311585194
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_iO_4.0n_3m_.wav,0,3,0.1162456111357748,0.1350215902156269,0.0258634410616819,0.3698981874215512,0.0593096216790783,0.4528557042558429,0.203405143660826,0.3975711078024187,0.4474548790162183,0.4647541925141539,0.2605512848269957,0.2201103531572314,0.0683085019667828,0.0411758002654832,0.0050840575793803,7.540098613709134e-05,0.0648278804956525,0.255159975072911
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_iO_4.0n_4l_.wav,0,4,0.0194212371920739,0.069143808039354,0.0,0.4135634499868817,0.0157918003303023,0.43172041336169,0.2159628185320326,0.3698472582882629,0.1472682419506863,0.0564195516215087,0.0446225485165051,0.0333756520915026,0.0083382337448489,0.0046891813585005,0.0004193935371317,5.188310626960285e-07,0.0043025757043339,0.0429172259685333
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_iO_4.0n_4m_.wav,0,4,0.2587222537621566,0.1770850647209694,0.0709515570362874,0.4393654272403583,0.059842265423526,0.4526001049520164,0.3207298952531238,0.5663120677340016,0.5967465998109368,0.6650361549716342,0.5785776133547799,0.4752904831903053,0.1621176573688127,0.1259538378934026,0.0304373234129696,0.0017361792792944,0.1685501775915863,0.5616325053266974
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_iO_4.5n_1l_.wav,0,1,0.0319613832809559,0.0844211833110343,0.00896205542452,0.3866985590086609,0.0602087199101491,0.4517609095636188,0.2654362738553538,0.3153675998382074,0.1509021446717546,0.1390696568395016,0.0797145603667263,0.0629005859084167,0.0169448491764213,0.0093842123065195,0.0008712619893941,2.0969649212783864e-06,0.0095016667176898,0.0771365379987692
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_iO_4.5n_1m_.wav,0,1,0.3243234423302737,0.2146219483004044,0.0734592628305316,0.4282319214342855,0.0678582198649171,0.4294723999458957,0.4194364578958663,0.6020125948360457,0.5943922761943371,0.9923791299213842,0.901632122408444,0.8508219792024571,0.3602549590962814,0.3631336495433489,0.1034718705896537,0.0126966723268317,0.267317938693999,0.8801095149584798
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_iO_4.5n_2l_.wav,0,2,0.0577833206220486,0.0995169578325497,0.010766093663389,0.3954579996726924,0.1111344597235585,0.43084087589485,0.2936685185507621,0.2897404408037462,0.1764310184598716,0.0824818344817324,0.0572157120593927,0.0507434232438562,0.013621156424979,0.0083170043194722,0.000661025161925,1.0934663176110118e-06,0.0062947148373198,0.0565929265180284
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_iO_4.5n_2m_.wav,0,2,0.2320667540533445,0.1474676952374558,0.0470635236974562,0.4185104624652431,0.1036195308026187,0.4666933316864986,0.3374926771916454,0.5073029464198067,0.5861821501070791,0.6791725337583632,0.5023941769512716,0.4682902360540186,0.1631421021474187,0.1233540714889709,0.0295627583152316,0.0014699328869306,0.186709507816577,0.4969669221491159
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_iO_4.5n_3l_.wav,0,3,0.0411647041690336,0.094896039312658,0.0165118560501706,0.3550164971040847,0.1120195829812962,0.4659861114436288,0.2328100587518067,0.3088292307708958,0.1093292552928129,0.1029092958878657,0.0529908225584321,0.0447352403058129,0.0118092637373041,0.0068142028357572,0.000647792078494,1.2577073929939315e-06,0.0076299706152529,0.0517720914115761
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_iO_4.5n_3m_.wav,0,3,0.1234326707535467,0.1069452585084962,0.0309983313148252,0.3752590102705963,0.1001596585028064,0.429642609542979,0.2961621601199101,0.3485248155085175,0.5059220142748394,0.4581512552505827,0.2559875068417402,0.2126825424527706,0.0664582815577016,0.0386673695847992,0.0049843214690111,6.586079418765594e-05,0.0661817162308755,0.2498481467965732
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_iO_4.5n_4l_.wav,0,4,0.0194603710851065,0.0756298277752,0.0017182584635155,0.4056690638343785,0.0678640489223056,0.4323717992554927,0.2673842090251229,0.3018072732938782,0.1903784622178956,0.0574018362671961,0.0439528514115038,0.0328306746096853,0.0081412360349614,0.0043582663817707,0.0004082077254731,4.356008480184534e-07,0.0040731397397509,0.0422967199504046
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_iO_4.5n_4m_.wav,0,4,0.2297769056501332,0.1357830409700715,0.0560054310778525,0.4354154148394458,0.0829210292010541,0.4564782382391116,0.3427246879495504,0.505358858192749,0.596050762530572,0.6661850248577629,0.5643298019203924,0.4559837258451099,0.158623757177946,0.1217694135751646,0.0296862207119445,0.0014969114279651,0.2274196579964665,0.5459194177210905
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_iO_5.0n_1l_.wav,0,1,0.0356213857155754,0.0832230326367605,0.0033167525762325,0.3849005702071786,0.0001299001580069,0.447893855621911,0.1815555463004698,0.4619972517251557,0.1583503900481161,0.125278106116975,0.0790662204553623,0.0626492811603837,0.0174820328863279,0.0095205705037117,0.0008463817546758,1.6868232729396086e-06,0.0069481317102334,0.0768975299381321
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_iO_5.0n_1m_.wav,0,1,0.3379544506337707,0.2287788233814792,0.091793408978386,0.4414359763696909,0.0520433717409665,0.4201035197673078,0.4099219250406247,0.6110846756988934,0.5916117359400708,0.955345146791976,0.8526658911343795,0.8143277024715306,0.332788703899943,0.3227363132687278,0.0919587769586164,0.0108713737974804,0.4621561377249662,0.8372491973563344
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_iO_5.0n_2l_.wav,0,2,0.0603850051944979,0.0931190826100493,0.0117155735187225,0.3934465516025651,0.0459192795843966,0.4271481477880354,0.2167539517212194,0.4351421406715451,0.1905255327051754,0.072292709397987,0.054647348401164,0.0496953241981286,0.0133887744021574,0.0082508068961292,0.0006379672881751,9.536089870700686e-07,0.0039790922302956,0.0542943485584949
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_iO_5.0n_2m_.wav,0,2,0.2407088292953678,0.1702487781390997,0.0484631918428909,0.4222520313939987,0.0300486055180226,0.4698071506964008,0.2865516609707106,0.5598828682640908,0.5859835789212314,0.612263029359517,0.4803845253286358,0.4456113131055816,0.146326118212197,0.1044421820908527,0.0218978571986654,0.0010271806527916,0.1255969632389128,0.4760201084396353
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_iO_5.0n_3l_.wav,0,3,0.0515024663045954,0.0899366524424278,0.0117094364492196,0.3522380563278702,0.0469690624912392,0.4492214575947576,0.1580372938992936,0.4503047331753722,0.1514008524290093,0.1049942007128113,0.0510319339737399,0.0436766845930666,0.0120387097575298,0.0070149640567575,0.0006360270601593,1.1015468929980998e-06,0.0051433372731441,0.0500472627262668
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_iO_5.0n_3m_.wav,0,3,0.1271473169177624,0.1234201260110287,0.0175458224009358,0.3683489074055024,0.0410220505713237,0.4514145697199279,0.184293671593682,0.470171567319856,0.5156265332956553,0.464278675632167,0.2377181679539831,0.2089634691024501,0.0671115004417249,0.0384958084131986,0.0048617250577947,6.445131111297708e-05,0.0742444082132625,0.2345326646314351
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_iO_5.0n_4l_.wav,0,4,0.0258691008794558,0.078589147614285,0.0003105817710788,0.3929480519720567,0.0,0.4391363123565397,0.1892274202267393,0.4248504801678208,0.1863669448331442,0.0517273530181133,0.0411281116501646,0.0325336584036432,0.0085310788701415,0.004414512376947,0.0003910346748501,3.765275149888697e-07,0.0023649113722123,0.040014738216463
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_iO_5.0n_4m_.wav,0,4,0.2316538950943751,0.1476948109157064,0.0510595619688884,0.4372537299301025,0.0307995583711813,0.447121484280378,0.3026467431624429,0.5590539015006062,0.5939865816384216,0.6379109096041488,0.5419840957017887,0.4477582514553454,0.1560988664741855,0.1135192099152859,0.026718402289886,0.0013359755244282,0.192447373136049,0.5281031523486263
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_5.5n_1l_.wav,1,1,0.1512738957328427,0.1104899009788156,0.0290387336135041,0.3826305503328291,0.092317682377605,0.440925239710233,0.19865169299049,0.3918081797934837,0.767348930337363,0.1163912090518262,0.084573176373303,0.0649487156998873,0.0171123025753466,0.0105201748465545,0.0064342345606325,3.723481667853592e-05,0.0085692973892894,0.0818566929078035
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_5.5n_1m_.wav,1,1,0.3206612549743649,0.2230021615022032,0.0661002048568742,0.4270389433497918,0.0821582510936924,0.4193018851485832,0.4065869211067646,0.5945039562494283,0.5939217472537052,0.9282737222471474,0.9073064082264348,0.8313607550028296,0.3334229673175692,0.3284926105120219,0.097315785387475,0.0110523674137154,0.2781807116544318,0.8842291692393636
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_5.5n_2l_.wav,1,2,0.0624427557302794,0.1077647158877182,0.0092776669074704,0.4007909850642213,0.1570340377756967,0.4237327052548618,0.2269763024237414,0.3325292947048242,0.3005341063195786,0.0705843039949649,0.0578045410836429,0.0505312736341578,0.0127454241353279,0.008571669085437,0.0009983551320805,1.5184781208288192e-06,0.0059474033424485,0.0570104212589551
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_5.5n_2m_.wav,1,2,0.2064300089543133,0.1647100857868017,0.038718352738353,0.41555615249182,0.1397440404699037,0.4638498040433416,0.2665112463829032,0.5191361911424301,0.5720178140068728,0.6080655714139068,0.4980275434480236,0.4650846022347747,0.1447432818153226,0.1055862812066255,0.0235417819622454,0.0010231400508252,0.2395697941518275,0.4939384324035479
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_5.5n_3l_.wav,1,3,0.1283642192788141,0.1112084699624772,0.0283550837205339,0.3354300122298702,0.1401263750561808,0.4369993749577,0.2002372299112771,0.361460236117707,0.6191102021029722,0.1045145487222154,0.0554341400699645,0.0443935373839937,0.0118535120475397,0.0103535769079449,0.0031862227848305,9.403263275960977e-06,0.0055087510969033,0.0538272058528591
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_5.5n_3m_.wav,1,3,0.1515183544264337,0.1553246949797937,0.0367982471237439,0.3529026960183767,0.15022005004175,0.4223478787333392,0.2195794230687522,0.3787099281599836,0.626421081797651,0.4586148096979642,0.2472969310768869,0.2092163696327965,0.0659586280044872,0.0463509321364822,0.0120888244976089,0.0001614295430643,0.0552192983988463,0.2421903222637351
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_5.5n_4l_.wav,1,4,0.0318832533644483,0.0932784629415889,0.0158109799993196,0.3853837496471088,0.1241332357549509,0.4218475841292067,0.2081335853138089,0.3664701344947412,0.254423297917326,0.0518344734250167,0.0414100150466961,0.0333649924380803,0.0081436610637249,0.004520462770638,0.0005433710885262,5.127002841666428e-07,0.0030722752258854,0.0402476804465488
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_5.5n_4m_.wav,1,4,0.2062924251642962,0.1539071099099852,0.0504767148262685,0.4215963391412067,0.1170905421377448,0.4313829105340021,0.2886449523708995,0.4854993517056735,0.5789575133758987,0.6488476202169483,0.5663670562245433,0.4533514761732023,0.1564441896353745,0.121713897058391,0.0294027325201479,0.0014038171624072,0.1988899453956432,0.5477248340467948
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_6.0n_1l_.wav,1,1,0.6799522834041727,0.7285410498457401,0.1262087767525388,0.3721320068863197,0.1276273847284066,0.483788083989001,0.2333503244219149,0.5968278675682988,0.8887652948252643,0.1163371672158155,0.0819573354117056,0.066253460333393,0.0205791260642294,0.0243101502647435,0.0596408207369987,0.0032530689989574,0.0610582340094124,0.0798860420538966
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_6.0n_1m_.wav,1,1,0.4478093805343332,0.3122495300787152,0.1579186857864781,0.4209212215699131,0.0835381258516521,0.448719134279019,0.3946631788731842,0.6179049945219977,0.7401139813802297,0.9277771636824084,0.8885731467460063,0.8260244597632643,0.3376159901315198,0.3722570341919031,0.255258316135241,0.0601967424816071,0.2729363903959145,0.8677661843519457
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_6.0n_2l_.wav,1,2,0.2078168125655629,0.1433615778858174,0.0416042022306523,0.3892198898183882,0.1594324257550387,0.4608897312523194,0.222275913760229,0.318530749083046,0.7554872621812037,0.0722405481678174,0.0551215132046798,0.050209774447247,0.0133483508464823,0.0099280210548694,0.0065338129167495,3.949640292739898e-05,0.0072150575896851,0.0545620262647987
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_6.0n_2m_.wav,1,2,0.2489246966689522,0.1723319001265221,0.0627368879172378,0.4017316950737014,0.1306576373160506,0.4963999895529037,0.255518246885953,0.4568802848560683,0.6854081153728218,0.6204338655150199,0.490154454335558,0.4644913124210906,0.1522097058432951,0.1213657844778639,0.0584250842298047,0.0033400509806711,0.1918288013776398,0.4858619824520396
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_6.0n_3l_.wav,1,3,0.5941715356922025,0.5482317994562831,0.1163292342163413,0.32593610981695,0.1506911199114996,0.4824598201190696,0.4447109597635739,0.4696132538917568,0.7863620728625512,0.0983270345818606,0.0540994279545154,0.0453587526977772,0.0254399682333706,0.0450262151427896,0.0281777517224327,0.0007255485208008,0.0291599226689847,0.0536372479700031
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_6.0n_3m_.wav,1,3,0.4934153261373915,0.412291687359649,0.0953733698154121,0.3370870160460371,0.1680794462615482,0.4536720982281236,0.4176360043961639,0.2126303805187317,0.8967090257219559,0.451252338443232,0.2491757871326801,0.2234471193185312,0.1195878777317588,0.1593557664238624,0.0990489035760423,0.0089263014024747,0.0933162731746815,0.2484675862428567
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_6.0n_4l_.wav,1,4,0.1539934305937224,0.1121774465065637,0.0336950437671031,0.3807653356625706,0.1101214236710615,0.4725810875745539,0.2115059586428732,0.3416650045884058,0.7252442931306258,0.0486782102565487,0.0413063326715251,0.0338161138145621,0.0081432218324906,0.0058274359090949,0.0032586070227518,9.896140349172982e-06,0.0040472066765834,0.040182087624241
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_6.0n_4m_.wav,1,4,0.2325282486767251,0.156010867449837,0.041723227531713,0.4111806013186772,0.1032663975703298,0.4778285921121462,0.2712467653934052,0.4538253927024135,0.6470900946309966,0.6260624565899823,0.559705425177135,0.4492163567752695,0.1501050224526194,0.119322916970065,0.0491940546981992,0.0026266819311361,0.1693269935330831,0.5417889527629639
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_6.5n_1l_.wav,1,1,0.947071870721204,0.9441350894061232,0.0877877865473689,0.4082463466211254,0.1501486120727428,0.3940040224850373,0.3751111747120011,0.9016556281380244,0.881478975079847,0.1224004068547107,0.0865332365779471,0.072943607165204,0.0309413706272618,0.0488114793983696,0.1169748526795124,0.0129072605492515,0.1045705614808721,0.0855947533844583
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_6.5n_1m_.wav,1,1,0.5976941024644814,0.5292647007694244,0.167788421427161,0.4539815276872189,0.108413138584018,0.4013089127151445,0.4393942766977093,0.6942940023907911,0.7772740409893761,0.9441877951194187,0.9283096776377776,0.8808408502941121,0.3976843478157338,0.5212263658720742,0.4579340127475102,0.2023438161473555,0.4970433841532956,0.9124151890296736
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_6.5n_2l_.wav,1,2,0.3644460351757062,0.1860018236390348,0.0535138945499296,0.4144235184537886,0.1398304544005149,0.3954838334214147,0.2492554333547787,0.5015739150595266,0.8291034173646645,0.0764488391356921,0.0546276488557923,0.050096544571308,0.0153942359437473,0.0146571531733535,0.0127642533056215,0.000154991442696,0.0125971477542661,0.0542864917166513
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_6.5n_2m_.wav,1,2,0.3741798546384614,0.2082456409344442,0.0797039879281849,0.4340977524594239,0.0920136521186147,0.4647586040821326,0.2790048053818097,0.5567770153902576,0.7541003007425868,0.6447405763108948,0.4941628568290324,0.4512858635639845,0.1756358280969919,0.1551096111729695,0.1038602884362707,0.01026209063123,0.306152277611836,0.488170763243717
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_6.5n_3l_.wav,1,3,0.8134909033533897,0.8631978714359547,0.199972718932818,0.3563766212232607,0.1336227203854909,0.4473956873183567,0.7003206922103915,0.4994057491523257,0.7799301053726342,0.101965133534564,0.0550514420737306,0.0477033933011447,0.0511917688362396,0.0987632879435799,0.0554593790058295,0.0029002890339035,0.0506555105873807,0.0579770270367367
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_6.5n_3m_.wav,1,3,0.7190243469149179,0.7203515439679699,0.1666370427120137,0.365768659983934,0.1652244737122292,0.4058761649796642,0.6511862463256963,0.1613869655797269,0.9062422344553784,0.4660974907696147,0.2547601119424763,0.2535793785765236,0.2315746428921845,0.3412763541538723,0.1914521291698304,0.0345716577325745,0.1812122346456177,0.2678669754931891
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_6.5n_4l_.wav,1,4,0.279656565796741,0.1344845567767028,0.0374128209641229,0.4093327347687509,0.0797058754949769,0.4072441944205144,0.2494464099544908,0.4873536802125507,0.8180107395457952,0.0499487699162641,0.0413702032226461,0.0315238063593046,0.0100619669448375,0.0091131444259405,0.006332539002822,3.8226982574700114e-05,0.0064615483921942,0.0400054791703813
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_6.5n_4m_.wav,1,4,0.3579849396045014,0.2185251657218948,0.045597972421376,0.4516520079841681,0.0885197064391076,0.4251361980543793,0.3533848217030406,0.616472187049497,0.6640527122126547,0.639289698429411,0.5666779615732985,0.4514978823361675,0.1716519088821423,0.1570375867750677,0.0847530652127279,0.0074728382766967,0.1453309998877137,0.548383385765838
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_7.0n_1l_.wav,1,1,0.9812437650646688,0.9608373542783092,0.1342897159396897,0.3905309415127259,0.2479781859543803,0.3881730298006371,0.4807645966238497,0.8889866332429278,0.8843836238870479,0.1223237556305431,0.092598060444456,0.0805394684764772,0.0372223428503995,0.0568883213643055,0.1407397740170803,0.0194363574669174,0.1337852552912152,0.0927734113318256
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_7.0n_1m_.wav,1,1,0.6755256689088897,0.6989106661583193,0.2041583857498067,0.4521419861062796,0.1435326332019036,0.41834537167094,0.455474749590914,0.7379795894300182,0.7871315717562806,0.947376975715122,0.9606064410205236,0.9398216778158764,0.4331770361844732,0.5844308097609461,0.5442789806687234,0.2925257543478572,0.6986763979635933,0.9518209424288854
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_7.0n_2l_.wav,1,2,0.459421739450866,0.2812747667101448,0.0702270192889039,0.4038855936281901,0.1351724819074468,0.4519934850121248,0.2992199507934245,0.4870764881643802,0.8389479719399688,0.0748589662887849,0.0568737471816427,0.0510066978897831,0.0171605950649962,0.0152605649916138,0.0153442010330029,0.0002321097716223,0.0141667052446119,0.0562803084279704
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_7.0n_2m_.wav,1,2,0.4408289160888999,0.3007109796275706,0.096861257374683,0.4323817884381654,0.1023985235421075,0.4917288330807025,0.3455803331946538,0.5437756720346009,0.7684012422668725,0.637555362276489,0.5091903937195569,0.4567583455591819,0.1893945794228205,0.1599913907132507,0.1227220577238321,0.0149533144784489,0.229205387754074,0.5020320893293969
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_7.0n_3l_.wav,1,3,0.8213177215328479,0.8955044598851499,0.2833762947087608,0.3540143589743896,0.2246614373993261,0.485036129562809,0.7862130452649932,0.475488063922815,0.7829575911130214,0.1039361103717204,0.0582682677015227,0.0526328491277136,0.0650773874626835,0.1202845306062299,0.0665850257281747,0.0043564558816763,0.0640048484794551,0.0632761430267218
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_7.0n_3m_.wav,1,3,0.7465840231149212,0.8537394065537407,0.2622415035337502,0.3687232764744672,0.2509938165687002,0.4199077726564824,0.7366572673373253,0.1386653697774339,0.907518472231872,0.4745460822701254,0.2778739994592712,0.289877522828967,0.2912547044908561,0.4182789700326951,0.23143290291475,0.0525262759451071,0.2278342630860311,0.2988834626028838
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_7.0n_4l_.wav,1,4,0.3693062173393176,0.1972617424720155,0.0358716557139266,0.404684192356476,0.0977311158442813,0.464594616020219,0.3004632766525458,0.458752299725657,0.8311169982974647,0.0502171816176337,0.0428811691238176,0.0330663653720976,0.0113144485889336,0.009915236264195,0.0075879113183074,5.701446704868594e-05,0.0066377381083325,0.0415742666940398
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_7.0n_4m_.wav,1,4,0.3946025522227311,0.2655238490265287,0.1147372714103867,0.4445150087585826,0.1095666286243966,0.4626243475040161,0.369531715748447,0.5756564484143538,0.7122154495777243,0.6374530032614335,0.5590636653891362,0.465286515414511,0.1830747063500971,0.1620595769617357,0.0984209216574366,0.0100748664654726,0.1997287997442264,0.5445128406376123
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_7.5n_1l_.wav,1,1,0.9981741395837924,0.965933181957415,0.1139763709036646,0.4044722342290258,0.3053820907676567,0.337344362518989,0.561773192852922,0.9205471848824552,0.8814699374588759,0.1233350270077151,0.1006579290167734,0.0861443989349525,0.0430078316910052,0.0693413487449496,0.1591124181094145,0.0249701183951508,0.1615136078594391,0.1011484732820257
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_7.5n_1m_.wav,1,1,0.7433070762939729,0.8014089134008306,0.2253965614174161,0.4516565882639178,0.1567569520535015,0.3900969397784637,0.5050039633567627,0.7580092532546027,0.7985425582416867,0.9484862812623048,0.9775460795523911,0.98176813515801,0.4634655693492746,0.6534254900665349,0.6075055420340455,0.3779742467559649,0.8251769350823986,0.974527960442698
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_7.5n_2l_.wav,1,2,0.504112737027964,0.3273951754440043,0.0554417248065862,0.4115604557394084,0.1400901898944002,0.4298771375287545,0.3394582779112006,0.5876719923546901,0.8418754535849005,0.0774768509730249,0.0566230658834822,0.0509421617371441,0.0182152467327081,0.0184895836397955,0.0174412225972702,0.0003001990863882,0.0163119990585714,0.0561906027433054
C:/Users/Marianne Pettersen/PycharmProjects/SoundAnalysisProject/ventleak\hydr\2\2_niO_7.5n_2m_.wav,1,2,0.4813075989146498,0.3226552817607693,0.1046240094863245,0.4350175920849992,0.0828576743006075,0.4701667898768827,0.3587998898265224,0.5768967083263885,0.8040604234241164,0.6522774020192884,0.5252991005081206,0.4753725598692197,0.2006746024505766,0.1890271850422817,0.1375778682758229,0.0186367939369089,0.2554727208382797,0.518882437918605
